text,category,label_id
Trailer kiduve........ ikka fans adi makkale like,unknown_state,1
Nalu bengaligal nalu sidum manuvari ital therunathe ollu ninta japan,unknown_state,1
Last ikkede varavum ഡയലോഗും mass,Positive,0
വിജയാശംസ കൾ nerunnu.. 333 film magic. Film channel,Positive,0
Kilichundan mambazhathile... Laletan dilog parayana pole,Mixed_feelings,4
Nalla oru film anuuu ellavarum poyi kanu....,Positive,0
Mohanlalinte ee film engilum hit aayal matiyaarinnu...maduthu odiyente kuttam keettu keetee... Kaata lalaetta fan adi like,Positive,0
Lalettan fans like. Super movie ikka muttwanu,Positive,0
Malayala cinemayude idhihasam mammookka happy birthday Mammookka,Positive,0
Ikkkaaa katta mass trailer pwolichu .....eniyaaanu masss katta waitin,Positive,0
Face of shahid kapoor . Arjun reddy malayalam kaanunnu,unknown_state,1
Dislike adikaan vanna para naarikal pinne enthina ith verthee kaanunnath,Negative,3
Prithviyude voice modulation.....oru rakshayum ilya ponne.... Kidkaachi trailer Stylish paranja itha aanu makkalle,Positive,0
Ith ndh manushiyana ith mass anno kollamass anno atho vere ndhelum anno romanjam pongunnu ambho,Positive,0
Mohan lal sir superking nagarjuna fans,not-malayalam,2
33k kurugal kanunnylllle dislike🤣🤣🤣🤣🤣 duranthngal pyaavam lavanmarude pramughanu youtube views illathente sangadam aavum,Negative,3
Mammookka.. you are young,not-malayalam,2
Katta waiting adi macha like,unknown_state,1
Cast\r Mammootty \r Unni Mukundan \r Prachi Tehlan \r Siddique \r Achuthan\r Anusitara\r Iniya\r Kaniha\r Tarun Arora\r Suresh krishna \r Manikuttan\r Sudev nair\r Manikandan,unknown_state,1
avasaanathe superman punch ath kalakkki ente ponnu ikka love uuuu...........,Positive,0
Vineeth sreenivasan ennnu kanda pinne onnum nokkanda padam vere level ayirikkum,Positive,0
Release date,not-malayalam,2
Pratheekshakalkum appuram kaatti thannu pratheeksha orupaad uyarthu prithivaraj enna nammude malayalikalude swakarya ahangari...!!,Positive,0
7 days to go for mamangam.,not-malayalam,2
Ikka trailer inganeyanegil padam engana polikkum ikka,unknown_state,1
Enna koora padama . Mamooty ullond kandirikam . Nalle boradiikkuna padam sthiram kadha,Negative,3
Avan varum samharathinte avatharamaye avan varum,unknown_state,1
Mammooka fans ivide come & like adii,unknown_state,1
ithpole oru kidu trailerinu dislike adikkana myrroli mammoonni fansin naduviral namaskaaram(ella mamooty fansinem udheshichalla....chila choriyanmaare udheshich paranjatha),Negative,3
trailer kandappol kanan kuduthal excitment undayi enullavr like adi,unknown_state,1
Marana mass waiting for mamankham,Positive,0
Uff... again....AGE IS JUST A NUMBER #Mammukka,not-malayalam,2
Ettan da 6million views L.... M..wood mohanlal,Positive,0
Laletta negal namde muthanu ine vere arkum vitukodikila malayalikalude sothanu lalettan.,Positive,0
Naanundu I am a katta laalettan fan,unknown_state,1
Ithu oru tamil/Telugu style padamaayi poyaallo dialogue and bgm oru gummillaa,Negative,3
Comments vayichppo oru karyam manasilayi.... Ethu njagade LALETTAN ANN,Positive,0
Dileepine polullavare thangi nadakkunnavarude padam kanathirikkuka.. Preshakarkku pullinte vila polum evar nalkunnilla..,Negative,3
Trending ayy..ini viwesum likesum Anu vendath,Positive,0
Malaya cinema abhimanikkunnu ingane oru nadane kittyathil.....Wish u a very swt & hpy bthday mammooka 🥡🥡,Positive,0
Mammoookkaaaa polichadukkiii katta waiting nv 21,Positive,0
Spoiler alert# odiyan is not mohanlal. Manikyan is Mohanlal. Villaign is odiyan.,not-malayalam,2
Onnum parayanilla enna parayana lalettane enik vayya,Positive,0
Ivde like adichavar avde poy dislike ADI.. avde like adichavar ivde vannum dislike adikku.. sangathy onnu kozhukkatte..,unknown_state,1
VERSION 2.0 ALLAYIRUNO??IPPO ANGANE 5.25 AYIII.??,unknown_state,1
Still in Trending #1.... Mamangam... Ikkaa.. We r waiting ....,not-malayalam,2
Heavy trailer uff 0:14 bgm and ikkante performence,Positive,0
Like from Madurai (Tamil nadu) ....,not-malayalam,2
first adam jon trialer pole ndaynu .but bgm kidu,Mixed_feelings,4
Ithiri late aayalum prithviraj koodi venamayirunnu,Mixed_feelings,4
Gimitt fans like adi guhan... Fans karayu... Gee gee,unknown_state,1
Nalla padam..... Ini trailer eppozha vara?? 🤔🤔Kathayum manassilayi Mammukayude entriyum kandu,unknown_state,1
Trailer 2 il kooduthal tavan kandavar like adichea,unknown_state,1
Tollywood - Bahubali Kollywood - 2.O Sandalwood - KGF Mollywood - Mamangam,not-malayalam,2
Dislike butten are stoped....still running for like butten....ettan effect...,not-malayalam,2
Bgm + ettan + dialogues + fight = romanijification,Positive,0
Model school terror school ever... In tivandrum...,not-malayalam,2
Youtube hang ayo views update akunilallo,unknown_state,1
Pullu,unknown_state,1
Thala Ajith Kumar viswasam Intro,unknown_state,1
E padam polikkum annu thonunnavar like adikku,unknown_state,1
Vamban hope chaidu vannadellam potti polijatte olle,Negative,3
Aaa motta thalayanta aduth nikkunnath Rajuettan alla🤔,unknown_state,1
Lalettan fan but aa lastle chadeet oru pedayille polichuuu,Positive,0
Trailer undakiyarithi valare mosham ann. Ith kanumbol enik oru feelum vannilla.,Negative,3
Onnil kuduthal tavane kandvar arokke und,unknown_state,1
Ee thadiyanano nammale kunjali marakkar aayi abinayikkunnath ?? Prithviraj or Mammootty cheyyanda role aanu,Negative,3
Ettante records pottikkan ettan mathrame ollu inn malayala chinimayil,Positive,0
Ikka is bled,not-malayalam,2
Dislike adichitt karyamilla makkale ith alu vereya,Positive,0
Freezerinullil 5 minutolam ninnal polum maravippanu. Oru Mc donald's crew.,unknown_state,1
ethu type roleum ettante kayil safe aanu... sambhavam kidukum... fans show bookedettan uyir..,Positive,0
Wow ikkaa mass bgm pwoliii katta Waitinggg #Abraham,Positive,0
Swargatthil ninnu purathaakkappetta daivatthinte swantham maalakha polichuuuuuuu LUCIFER waitingggggg...........,Positive,0
Nte ponnu rakshyillaa,Positive,0
Like ethrayayee enu nokan vanavark special like adikanula stalam...,unknown_state,1
Ayye preteekshicha atonuletta trailer.. Valya tarakedila,Mixed_feelings,4
Aye kuura trailer oola padam chali mohanlal*************,Negative,3
Mammookkaa polichuuu hvy trailer katta waiting,Positive,0
Malayalam cinema innevare vannathil vachu ettavum mighacha trailer,Positive,0
Superb trailer from lalettan fan ....ikka polichu,Positive,0
Raja de randam varavini kodi kayaran ini kurach manikoorukal mathram.....idikatta waiting,Positive,0
All india level movie,not-malayalam,2
Enne pole ee trailer slow modil ittu kanda vere aarelum undo,unknown_state,1
Ethu santhathikal vannalum. Pulimurugante thattu thanu thanne irikkum,Mixed_feelings,4
Enntta surajetta Super oru rakshaum ella,Positive,0
Oru mass heeroye kitti mone kitti,Positive,0
puli murugante set. eppozhum lalettan chunke deeee,unknown_state,1
Neerali lifetime views... 800K V 29K likes 1.9 K cmnts,unknown_state,1
Trailer pole naalla story undayal mathiyarinu,Positive,0
Rajaa Pokkiri Raja... Adar meesha Raja Makkalukku raja...Sen Tamilum pesuvaru... Angalayum pesuvaru malayala thaymozhi than bellari Raja,unknown_state,1
Adutha 100 cr ennurapullavar adik mone like,unknown_state,1
Ethonnum mohanlalnu cherilla,Negative,3
Ennum vannu 5 pravsyam kanuvar ivde vaaa,unknown_state,1
#MEGASTORM IS COMING #MAMANGAM #MEGASTAR #NOVEMBER 21ONWARDS!! WAITING!!,not-malayalam,2
Mammukka ishttam padam pwlikkane .....!! Bzlee nammude mammukka pwlichu daa,Positive,0
Dislike adicha Lalettan hatersnulla adi avate ningalude likes... Trailer vere level... Murali Gopi Mass.. Like Prithviraj too..,Negative,3
Ente ponno lalettan oru rekshaum illa ഇടിക്കട്ട waiting,Positive,0
Star cast ile N F Varghese sir inne undayirunangile lalettanta kudey poliche adukiyene lucifer movieyile,Positive,0
I love Lalettan and prithviraj...prithviraj always admired him.. Ithu polikkum.. Alla pinna...,Positive,0
Views ethraaayi enn nokkan veendum veendum kaanunnavar like adikkeda,unknown_state,1
3ble bullseye kodukk ... 10k piller und,unknown_state,1
Lallettaaaa pwlichu maranna massss triller .you are the only king in mollywood Triller ishttapettavar like aaddikkaddaaa,Positive,0
Lalettan oru vigaram mathram alla nammude ahangaram aanu....,Positive,0
Ithinekkal valiya romanjifickation trilor aaaayirunnu villan ...ennitto padam 8L pottii idum anginethanneyaavum ....laletta ingalu maaarikkoluuu pillleru kalikkette,Negative,3
ettante filim pole ikkayude filimum super hit akanam enne agrahikkunnavar like adi,unknown_state,1
24 k naarikkal eee cinema dislike ittu avanmaarku thallu kodukkuvan agraham ullavar like addi,Negative,3
Sathyathil abhinandanagal ariyikkendathu Prithvirajinanu. Thakarthu kalanjallo muthu,Positive,0
Itthu Pokkiri Rajaude athava Pulimurguan ennte 2 aam baagamo.,Mixed_feelings,4
Supperb ikka pwolichuu..ikkaa swoth baaki ellaam myr,Positive,0
Like ipozhe idaruthu trailer vanna shesham idam ee perunnalu mani sir kondpokim,unknown_state,1
Eeee paheyente sthaneth..Mohanlal annn 70am vayesill Eee padem cheythirinnenkill....edukam..pallikatilekh. Lal ettane..allenkil dehippikam..,Negative,3
Ullath parayallooo sidhiq ozhich bhaakki elllaaam chali actorors.... Enthaaavumooo enthoooo.... Comment nookiii... fayankaram ennu parayaan eee trailoril onnum illlaa...,Negative,3
I am from Uganda & die hard fan of mammukka....,not-malayalam,2
Traileril PrithwiRaj ne kandavar aarokke?,unknown_state,1
Surajettanum subin ikkayum polichu sesham screenil,Positive,0
100k likes and 700k views within 1hr,not-malayalam,2
Nostalgia valiyoru marketing product aanu,unknown_state,1
Telugu trailor kandit ithu kandavar aarelumundo.. ?,unknown_state,1
Ariyaalo she is vare lavl katta waiting ikkka,unknown_state,1
Idikkatta waiting... Othiri thanks prithvirajinu...njangalde ettane,Positive,0
Dislike adicha pannikale Theater il kanada,Negative,3
1000 CR movie god f u c . m ...,not-malayalam,2
Enik pulimurgante scnd part ayita thoniye,Mixed_feelings,4
GOOSEBUMPS Guaranteed IKKA Fans like Here,not-malayalam,2
Sub +like >< sub + like,not-malayalam,2
Muriyandikal pannikuutatam pole thurimezhukuvansllooscenes are rememmbering pulimurugan,Negative,3
Ho my god... Soooooooooooooooooooooooooooooooper... Dislike adicha pottimaanikal chankupottychaakum,Positive,0
6.7k dislikes adichaa ooolanmarellam angott maaarininnnu mongikko,Negative,3
Mammokayude unda varunnu an kaliyakiyavar kedo.....unda verum undayala thokkil vediunda yamanasilaya mammookaye kaliyakunnavare,Negative,3
Ee Saturday Padam Kodi. 10 days = 100 crore,unknown_state,1
Poli oru rakshayum illa pakka hvy Ithu blockbuster adikum ikka marana mass aane,Positive,0
Adipoli.... Morning 180k likes ondarnath ipol 120k ollalo.... Entha ikkafanse ithu??!!,unknown_state,1
Ammo Porichu.... Ithu kidilan,Positive,0
A10 nte oru marana mass guest role aarokke kandu,unknown_state,1
Lallikkka polich eee...kanditum kandittum kodhitheerunnnillla...ante vismayameeee,Positive,0
Tovino kku Rahul Gandhi ayitt similarity thonniyo...,unknown_state,1
Ouru Lúcifer erangi athe polle thanne enni kore padomm erakuum myrreeee,Negative,3
cattepoya ninde chettan cheguttan lasaralla lusifarmatan vannalum raja cup konde poku,unknown_state,1
ayyoo mohanlal sangiallleeeee... poyi chawada kalla cummi a,Negative,3
Unniyettan first ..jayettan fans like podu!,unknown_state,1
Virus trailer kande evide vannavare undo,unknown_state,1
Arekilum sradicho trailer Erangia divasam 184 Likes undairunnu.pakshe Eppo Engane kuranju🤔.,unknown_state,1
18/11/2019⃣ is anybody here,not-malayalam,2
Wow from tamil nadu sarey kola massu,not-malayalam,2
Hammme poli lastathe aa scene kidu... Frames,Positive,0
Ettan fans Ethra per ee padam kanan pokum Ettan ishttam,Positive,0
Naaanavum maanavum undoda ooolakale trailer verunathinte munb Thane degrade cheyaaan.,Negative,3
Apo athum potti .. aaaa pratheekshayum poyi,Negative,3
Uff ijjadi item romanjam ikka fans like adich polikk,Positive,0
Average padam....2nd half thalli neekkan petta paadu,unknown_state,1
Seems to be an interesting movie ikka,not-malayalam,2
Mamookade kore naalathe flopkalk shesham oru predeeksha ulla chithram Ith pwolikkum #haneesadeni,Positive,0
Once A king always a king,not-malayalam,2
BEGINNING OF THE OIL ERA IN DUBAI (HISTORY),not-malayalam,2
Ethu njan etho English cinemayil kanditundu.... Peru ormayilla.,unknown_state,1
Ertti madhuram on ikku's bday..god bless ma ikkuhappywala bday ikku,Positive,0
Dislike koranjallo...athum njgal mammooka fansinte auto disliker aanennu para..,unknown_state,1
Njan oru lalattan fan anagilum...... raja maaass akum..... urappppuuu.....,Positive,0
Christianikal kidayil oru peru L U C I F E R,unknown_state,1
Katha manasilay Tv il varambam kanam,Negative,3
What did happen to Cheramana Perumal Tajuddin?,not-malayalam,2
ithaanu A10...hatersinte vaayil adichu kayatiya adaar item...Lusifer,Positive,0
Chechi kaanaan Vendi maatram keriyavar... Lyk adichit pokaan marakkalle.... Chechi ishtam,Positive,0
Romanjam ikka predhikshichadh pazham kanjiya but kittiyadh biriyani powli...,Positive,0
E padam pottan chance undu....TIYAAN movie orma varunnu...murali gopi alle script....kandariyam,Mixed_feelings,4
Anna Ben Performance Vera Level,Positive,0
Katta waiting Perunnal pole aaai ee divsam Ikka minnichekkene,Positive,0
Enn a polle ethraper prarthikunnu ettante jodi manju avalle enn,Mixed_feelings,4
Sound modulation Indian cinimayil mammookka athu kayinje vere aarum varathullu..,Positive,0
Ufffff..ejaadhiii..lalettann rdjile edjelum oruu svene e jenmam vheyaan patilaa..trailer kandd karayunundaabumm ettan and ettan fanss,Negative,3
Ee onam njan ingu edukkuva.... #Lalettan,Positive,0
Kavya film company perinu Oru gummilla...,Negative,3
6.8M kazhinjal record views aanttaaa,unknown_state,1
Padam kand kilipoyitt ivede vannavar undo... What a movie....,Positive,0
Ithu dislike adicha pookavadi makkalodu onne parayan ullu,Negative,3
Like 104k Views 17k ??,not-malayalam,2
Adipoli set move ayirikum .....a10 thagarkum,Positive,0
Njan oru ikka fan alla Pakshe ente romam vare ezhunnett ninnu apaaram,Positive,0
Dislike adich kali makkale..... Athre ninneyekkekond pattu....,Negative,3
Mammookka look and diolouge uff... Oru rakshayum illa,Positive,0
ente ponnu....endb item aaan...he he ....ikkka...romanjjjjjjj,Positive,0
AKSHAY P R bhavi #nadan nammada #chunck 0:21,unknown_state,1
1:39 .... bhaaki ullarakh ath punch...njangal wwe fansin ath superman punch!!,Positive,0
Theatre baaki undayal mathiyarunu...ente laletaaaaa....ingal vere level aanu man,Positive,0
Mammokkade pillerk vendiyulla like button,unknown_state,1
Ikkaye kanan vendi mathram trailer kandu..,unknown_state,1
Ente mammooka ninghale mass alla Marana massum alla Pakshe ninghal kolamass aanu ikka,Positive,0
Ennikill Oru 10 like ikkaye istamulvar please,unknown_state,1
Vyshakinte pagill ettal egane ya views thonne kittuka valiya chanalil alle edendathu luciferne pole,Negative,3
#LUCIFER IS #MAMMOOKKA FAN,not-malayalam,2
Govt school pillar ku like adikkan ulla place,unknown_state,1
Dileepettaaa...last dialogue Karayippichallo... .5 second Lalettan kazhinja dileepettan aanh full senti,Positive,0
KATTA WAITING... LIKE CHEYYYYY,Positive,0
Njan matramanoo trailer il prithviraj ne kandanthu. . . . Kandavar like adiche..,unknown_state,1
Camera work kolam Bgm set onum athra pora,Mixed_feelings,4
Ithrem dislike adichavar malayalikal aagan vazhiyilla,Negative,3
Ith nice aakum.. sure aanu,Positive,0
Ethu polikkum makalle. Our king is back,Positive,0
Evde Asif Ali Evde... Kandavar indo?,unknown_state,1
5 minit koodumbo views koodunnundonn nokunnath Nan maathramano,unknown_state,1
Padam moonjiyathinu shesham ethra peru vannu?,unknown_state,1
Mammookka fans TVM undengil Like adi.,unknown_state,1
Laletta Ie thanne njangake vendiyirunnathe nigale egane kannane njangake ishtam,Positive,0
Eppola video song erangunnathu katta waitingaanu,unknown_state,1
Mohan lal fan from tamilnadu,not-malayalam,2
Angane 70 vayassulla vridhan schoolil ethiyo?,Negative,3
Ithil mammukka guest roll aanenn ethre perkk ariyaam,unknown_state,1
Enta mone ikka vere level Lalettan fansinte abhivadyangal,Positive,0
Awesome . lalettan mind blowing Raju kidu snap,Positive,0
L 2 LOADING KATTA WAITING LALETTA,Positive,0
Sunny chechiye kanan Vannavarkke like adikanulla cmnt,Positive,0
Theaterukal origiko June 16 house full perumazayayirikum,Positive,0
🤣🤣🤣🤣🤣🤣 tovinok nadakkoola eee pani police pani cherunnilla soundum dressing onnum,Negative,3
Ikka hvy vere lvl trailer,Positive,0
mmale naattil degradarsinu oru kaalathhum kammi undaakilla...athaan nammala naadinte main shaapam,Negative,3
Kuthiyirunn dislike adikkand,Negative,3
WATCH THIS SURE EVERY KARIKU FANS WILL CRY,not-malayalam,2
Mammunny avide 5million kond erikkuva,unknown_state,1
Lalettan ithu thakarkum.... Prithviraj great job.....,Positive,0
Mammukkayude kude raju vettan venamennu aagrahikkunnathu njan mathramano..,Positive,0
Nalla story aanel vijayikkum trailer average,Mixed_feelings,4
ikkadae pullarkk like adikkanullaa nooll ninga adicholi padam kidloviskii,Positive,0
Padam oru horror movie akkamarnnuuu kaanunnavar koodi pedikanarnu,Mixed_feelings,4
entha ....pariya ikka polochu,Positive,0
:13- aa car’nu vare oru charivu kando... ethu pakka lalettan padamane...,Positive,0
Nammude mutth veedum vannu polikkum muthe,Positive,0
Friendship dayikk oru cake medichu kodukk #fresh fresh...,Mixed_feelings,4
